shipmentID,pickupDate,originCity,originStateProvince,originPostalCode,originCountry,destinationCity,destinationStateProvince,destinationPostalCode,destinationCountry,accessorialCodes,classification1,weight1,description1,packagingType1,pieces1,length1,width1,height1,classification2,weight2,description2,packagingType2,pieces2,length2,width2,height2,classification3,weight3,description3,packagingType3,pieces3,length3,width3,height3,classification4,weight4,description4,packagingType4,pieces4,length4,width4,height4,classification5,weight5,description5,packagingType5,pieces5,length5,width5,height5,classification6,weight6,description6,packagingType6,pieces6,length6,width6,height6,classification7,weight7,description7,packagingType7,pieces7,length7,width7,height7,classification8,weight8,description8,packagingType8,pieces8,length8,width8,height8
4869,20260512,,,28269,USA,,,17057,USA,,92,711,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4870,20260512,,,28630,USA,,,17408,USA,,250,275,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4871,20260512,,,28630,USA,,,17552,USA,,250,300,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4872,20260512,,,28730,USA,,,15045,USA,,70,267,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4873,20260512,,,28730,USA,,,15045,USA,,150,345,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4874,20260512,,,28730,USA,,,17057,USA,,85,315,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4875,20260512,,,27409,USA,,,29306,USA,,60,282,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4876,20260512,,,27409,USA,,,29550,USA,,65,2400,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4877,20260512,,,27409,USA,,,29550,USA,,85,872,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4878,20260512,,,27409,USA,,,29550,USA,,125,1206.666667,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4879,20260512,,,27409,USA,,,29550,USA,,175,1496.928571,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4880,20260512,,,27409,USA,,,29550,USA,,250,6145,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4881,20260512,,,27409,USA,,,29617,USA,,100,1685,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4882,20260512,,,27409,USA,,,29621,USA,,100,571.0625,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4883,20260512,,,27409,USA,,,29730,USA,,60,1631.25,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4884,20260512,,,27409,USA,,,29730,USA,,85,5657,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4885,20260512,,,27409,USA,,,29730,USA,,175,3281.575758,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4886,20260512,,,27409,USA,,,29730,USA,,250,595,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4887,20260512,,,27409,USA,,,29732,USA,,60,1631.25,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4888,20260512,,,27409,USA,,,29732,USA,,65,1885,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4889,20260512,,,27409,USA,,,29732,USA,,70,8135,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4890,20260512,,,27409,USA,,,29732,USA,,100,2973.333333,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4891,20260512,,,27409,USA,,,29732,USA,,175,3281.575758,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4892,20260512,,,27526,USA,,,29030,USA,,125,114,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4893,20260512,,,27526,USA,,,29030,USA,,175,102,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4894,20260512,,,27526,USA,,,29170,USA,,70,256,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4895,20260512,,,27526,USA,,,29170,USA,,175,217.25,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4896,20260512,,,27526,USA,,,29170,USA,,200,305.5,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4897,20260512,,,27526,USA,,,29170,USA,,250,104.625,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4898,20260512,,,27526,USA,,,29172,USA,,50,370,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4899,20260512,,,27526,USA,,,29172,USA,,70,256,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4900,20260512,,,27526,USA,,,29172,USA,,150,496,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4901,20260512,,,27526,USA,,,29172,USA,,175,217.25,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4902,20260512,,,27526,USA,,,29172,USA,,200,305.5,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4903,20260512,,,27526,USA,,,29172,USA,,250,104.625,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4904,20260512,,,27526,USA,,,29172,USA,,300,181.3333333,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4905,20260512,,,27526,USA,,,29341,USA,,70,174.5,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4906,20260512,,,27526,USA,,,29406,USA,,85,202,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4907,20260512,,,27526,USA,,,29429,USA,,100,263,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4908,20260512,,,27526,USA,,,29445,USA,,125,232,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4909,20260512,,,27526,USA,,,29455,USA,,125,163,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4910,20260512,,,27526,USA,,,29461,USA,,70,187,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4911,20260512,,,27526,USA,,,29461,USA,,85,357,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4912,20260512,,,27526,USA,,,29461,USA,,100,190,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4913,20260512,,,27526,USA,,,29486,USA,,92,168,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4914,20260512,,,27526,USA,,,29486,USA,,500,380,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4915,20260512,,,27526,USA,,,29506,USA,,125,328,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4916,20260512,,,27526,USA,,,29506,USA,,175,242,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4917,20260512,,,27526,USA,,,29506,USA,,200,158.5,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4918,20260512,,,27526,USA,,,29506,USA,,250,110,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4919,20260512,,,27526,USA,,,29526,USA,,70,484,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4920,20260512,,,27526,USA,,,29577,USA,,150,328,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4921,20260512,,,27526,USA,,,29577,USA,,250,455.5,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4922,20260512,,,27526,USA,,,29577,USA,,300,840,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4923,20260512,,,27526,USA,,,29607,USA,,70,90,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4924,20260512,,,27526,USA,,,29607,USA,,175,110,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4925,20260512,,,27526,USA,,,29607,USA,,250,231,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4926,20260512,,,27526,USA,,,29615,USA,,125,164,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4927,20260512,,,27526,USA,,,29646,USA,,50,2620,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4928,20260512,,,27526,USA,,,29646,USA,,70,437.2,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4929,20260512,,,27526,USA,,,29646,USA,,92,123.3333333,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4930,20260512,,,27526,USA,,,29646,USA,,100,200.3333333,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4931,20260512,,,27526,USA,,,29646,USA,,150,180.5,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4932,20260512,,,27526,USA,,,29646,USA,,200,512,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4933,20260512,,,27526,USA,,,29646,USA,,250,193.5625,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4934,20260512,,,27526,USA,,,29646,USA,,400,156.5,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4935,20260512,,,27526,USA,,,29649,USA,,65,795.3333333,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4936,20260512,,,27526,USA,,,29649,USA,,70,437.2,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4937,20260512,,,27526,USA,,,29649,USA,,92,123.3333333,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4938,20260512,,,27526,USA,,,29649,USA,,100,200.3333333,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4939,20260512,,,27526,USA,,,29649,USA,,110,345,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4940,20260512,,,27526,USA,,,29649,USA,,125,439,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4941,20260512,,,27526,USA,,,29649,USA,,150,180.5,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4942,20260512,,,27526,USA,,,29649,USA,,175,71,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4943,20260512,,,27526,USA,,,29649,USA,,400,156.5,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4944,20260512,,,27526,USA,,,29673,USA,,70,360,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4945,20260512,,,27526,USA,,,29681,USA,,70,107.5,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4946,20260512,,,27526,USA,,,29681,USA,,125,185,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4947,20260512,,,27526,USA,,,29681,USA,,150,139.75,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4948,20260512,,,27526,USA,,,29681,USA,,175,131.25,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4949,20260512,,,27526,USA,,,29681,USA,,200,96.33333333,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4950,20260512,,,27526,USA,,,29681,USA,,250,75,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4951,20260512,,,27526,USA,,,29745,USA,,92,286,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4952,20260512,,,27526,USA,,,29745,USA,,250,177,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4953,20260512,,,27526,USA,,,29745,USA,,300,425,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4954,20260512,,,27526,USA,,,29801,USA,,70,130,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4955,20260512,,,27526,USA,,,29801,USA,,250,86.66666667,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4956,20260512,,,27526,USA,,,29829,USA,,200,113,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4957,20260512,,,27526,USA,,,29829,USA,,250,112,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4958,20260512,,,27526,USA,,,29829,USA,,300,86,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4959,20260512,,,27526,USA,,,29847,USA,,70,544,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4960,20260512,,,27526,USA,,,57104,USA,,50,126,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4961,20260512,,,27526,USA,,,57104,USA,,100,332,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4962,20260512,,,27526,USA,,,57104,USA,,110,340,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4963,20260512,,,27526,USA,,,57104,USA,,125,150,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4964,20260512,,,27526,USA,,,57104,USA,,150,186,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4965,20260512,,,27526,USA,,,57104,USA,,175,181,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4966,20260512,,,27526,USA,,,57104,USA,,250,98.66666667,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4967,20260512,,,27526,USA,,,57701,USA,,125,254,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4968,20260512,,,27526,USA,,,57701,USA,,150,80,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4969,20260512,,,27526,USA,,,57701,USA,,400,68,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4970,20260512,,,27101,USA,,,37090,USA,,92,290,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4971,20260512,,,27101,USA,,,37388,USA,,70,277,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4972,20260512,,,27106,USA,,,37388,USA,,77,3985,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4973,20260512,,,27284,USA,,,37388,USA,,77,568,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4974,20260512,,,27284,USA,,,37388,USA,,100,1075,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4975,20260512,,,27409,USA,,,37075,USA,,100,1529.5,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4976,20260512,,,27409,USA,,,37388,USA,,50,240,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4977,20260512,,,27409,USA,,,37388,USA,,70,577.75,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4978,20260512,,,27409,USA,,,37388,USA,,77,4274.884615,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4979,20260512,,,27409,USA,,,37388,USA,,85,2375,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4980,20260512,,,27409,USA,,,37388,USA,,92,2300,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4981,20260512,,,27409,USA,,,37388,USA,,100,890.6166667,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4982,20260512,,,27409,USA,,,37388,USA,,125,933.9166667,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4983,20260512,,,27409,USA,,,37388,USA,,175,746.4166667,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4984,20260512,,,27409,USA,,,37388,USA,,250,88,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4985,20260512,,,27409,USA,,,37398,USA,,77,4476.555556,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4986,20260512,,,27409,USA,,,37398,USA,,100,616.3333333,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4987,20260512,,,27409,USA,,,37398,USA,,125,3477.153846,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4988,20260512,,,27409,USA,,,37398,USA,,150,812,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4989,20260512,,,27409,USA,,,37398,USA,,175,875.6666667,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4990,20260512,,,27409,USA,,,37398,USA,,250,261,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4991,20260512,,,27409,USA,,,37801,USA,,125,480,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4992,20260512,,,27409,USA,,,38133,USA,,70,481.2,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4993,20260512,,,27409,USA,,,38133,USA,,85,553.6666667,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4994,20260512,,,27409,USA,,,38133,USA,,92,335,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4995,20260512,,,27409,USA,,,38133,USA,,100,537.5,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4996,20260512,,,27409,USA,,,38133,USA,,125,775.75,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4997,20260512,,,27409,USA,,,38133,USA,,175,317.5,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4998,20260512,,,27409,USA,,,38133,USA,,250,227.6666667,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4999,20260512,,,27409,USA,,,38133,USA,,400,110,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
